what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1431248884193
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431248912632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431248919012
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431248970711
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1431248999004
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1431249075631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431249117200
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431249119189
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431249121779
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431249147258
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431249150031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431249306949
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1431249311347
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1431249326132
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431249335503
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1431249339229
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1431249339417
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431249347884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431249349597
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431249362704
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1431249382891
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1431249383370
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1431249384000
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1431249384490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1431249385142
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1431249385832
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1431249386392
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431249388187
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1431249401443
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431249490694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431249522899
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431249526789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431249546009
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431249556815
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1431249569211
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1431249595639
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1431249621422
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431249627613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431249642236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431249726793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431249729621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431275244695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431275247627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431275460609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431275472694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431275488473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431275491602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431275501188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431275535957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431275542332
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431275637273
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1431275641904
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1431275645244
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1431275654791
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1431275678692
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1431275705688
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1431275721986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431275724101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431275725894
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1431275727705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431275730744
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431275762231
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1431275782437
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1431275821312
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431275825594
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431275874244
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431275879911
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1431275894495
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1431275896952
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431275901980
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431275910120
