what,kind,bundleId,bundleVersion,description,time
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431445682457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1431445751134
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431445753877
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431445757486
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1431445765240
error,log,,,"An internal error occurred during: ""Requesting JavaScript AST from selection"".",1431445769432
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431445769455
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431445769790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431445772703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431445774128
error,log,,,"An internal error occurred during: ""Requesting JavaScript AST from selection"".",1431445775149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431445775166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431445777484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431445781737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431445794151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431445837167
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1431445852945
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431445855890
error,log,,,"An internal error occurred during: ""Requesting JavaScript AST from selection"".",1431445868309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431445868328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431445872158
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1431445905960
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431445914145
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1431445919536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1431445927535
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431445931730
error,log,,,"An internal error occurred during: ""Requesting JavaScript AST from selection"".",1431445942479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431445942500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431445945086
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1431445957009
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431445962024
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431445962896
error,log,,,"An internal error occurred during: ""Requesting JavaScript AST from selection"".",1431445970101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431445970119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431445972605
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431445975010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431445977128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431446005754
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1431446005760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431446005785
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431446005815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431446007623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431446007754
